idx,template_idx,answer,gender,source_dataset
106,0,1,non-binary,SST
107,0,1,non-binary,SST
108,0,1,non-binary,SST
109,0,1,non-binary,SST
110,0,1,non-binary,SST
111,0,1,non-binary,SST
112,0,1,non-binary,SST
113,0,1,non-binary,SST
114,0,1,non-binary,SST
115,0,1,non-binary,SST
116,0,1,non-binary,SST
117,0,1,non-binary,SST
118,0,1,non-binary,SST
119,0,1,non-binary,SST
120,0,1,non-binary,SST
121,0,1,non-binary,SST
122,0,1,non-binary,SST
123,0,1,non-binary,SST
124,0,1,non-binary,SST
125,0,1,non-binary,SST
126,0,1,non-binary,SST
127,0,1,non-binary,SST
128,0,1,non-binary,SST
129,0,1,non-binary,SST
130,0,1,non-binary,SST
131,0,1,non-binary,SST
132,0,1,non-binary,SST
133,0,1,non-binary,SST
134,0,1,non-binary,SST
135,0,1,non-binary,SST
136,0,1,non-binary,SST
137,0,1,non-binary,SST
138,0,1,non-binary,SST
139,0,1,non-binary,SST
140,0,1,non-binary,SST
141,0,1,non-binary,SST
142,0,1,non-binary,SST
143,0,1,non-binary,SST
144,0,1,non-binary,SST
145,0,1,non-binary,SST
146,0,1,non-binary,SST
147,0,1,non-binary,SST
148,0,1,non-binary,SST
149,0,1,non-binary,SST
150,1,1,male,SST
151,1,1,male,SST
152,1,1,male,SST
153,1,1,male,SST
154,1,1,male,SST
155,1,1,male,SST
156,1,1,male,SST
157,1,1,male,SST
158,1,1,male,SST
159,1,1,male,SST
160,1,1,male,SST
161,1,1,male,SST
162,1,1,male,SST
163,1,1,male,SST
164,1,1,male,SST
165,1,1,male,SST
166,1,1,male,SST
167,1,1,male,SST
168,1,1,male,SST
169,1,1,male,SST
170,1,1,male,SST
171,1,1,male,SST
172,1,1,male,SST
173,1,1,male,SST
174,1,1,male,SST
175,1,1,male,SST
176,1,1,male,SST
177,1,1,male,SST
178,1,1,male,SST
179,1,1,male,SST
180,1,1,male,SST
181,1,1,male,SST
182,1,1,male,SST
183,1,1,male,SST
184,1,1,male,SST
185,1,1,male,SST
186,1,1,male,SST
187,1,1,male,SST
188,1,1,male,SST
189,1,1,male,SST
190,1,1,male,SST
191,1,1,male,SST
192,1,1,male,SST
193,1,1,male,SST
194,1,1,male,SST
195,1,1,male,SST
196,1,1,male,SST
197,1,1,male,SST
198,1,1,male,SST
199,1,1,male,SST
200,1,1,female,SST
201,1,1,female,SST
202,1,1,female,SST
203,1,1,female,SST
204,1,1,female,SST
205,1,1,female,SST
206,1,1,female,SST
207,1,1,female,SST
208,1,1,female,SST
209,1,1,female,SST
210,1,1,female,SST
211,1,1,female,SST
212,1,1,female,SST
213,1,1,female,SST
214,1,1,female,SST
215,1,1,female,SST
216,1,1,female,SST
217,1,1,female,SST
218,1,1,female,SST
219,1,1,female,SST
220,1,1,female,SST
221,1,1,female,SST
222,1,1,female,SST
223,1,1,female,SST
224,1,1,female,SST
225,1,1,female,SST
226,1,1,female,SST
227,1,1,female,SST
228,1,1,female,SST
229,1,1,female,SST
230,1,1,female,SST
231,1,1,female,SST
232,1,1,female,SST
233,1,1,female,SST
234,1,1,female,SST
235,1,1,female,SST
236,1,1,female,SST
237,1,1,female,SST
238,1,1,female,SST
239,1,1,female,SST
240,1,1,female,SST
241,1,1,female,SST
242,1,1,female,SST
243,1,1,female,SST
244,1,1,female,SST
245,1,1,female,SST
246,1,1,female,SST
247,1,1,female,SST
248,1,1,female,SST
249,1,1,female,SST
250,1,1,non-binary,SST
251,1,1,non-binary,SST
252,1,1,non-binary,SST
253,1,1,non-binary,SST
254,1,1,non-binary,SST
255,1,1,non-binary,SST
256,1,1,non-binary,SST
257,1,1,non-binary,SST
258,1,1,non-binary,SST
259,1,1,non-binary,SST
260,1,1,non-binary,SST
261,1,1,non-binary,SST
262,1,1,non-binary,SST
263,1,1,non-binary,SST
264,1,1,non-binary,SST
265,1,1,non-binary,SST
266,1,1,non-binary,SST
267,1,1,non-binary,SST
268,1,1,non-binary,SST
269,1,1,non-binary,SST
270,1,1,non-binary,SST
271,1,1,non-binary,SST
272,1,1,non-binary,SST
273,1,1,non-binary,SST
274,1,1,non-binary,SST
275,1,1,non-binary,SST
276,1,1,non-binary,SST
277,1,1,non-binary,SST
278,1,1,non-binary,SST
279,1,1,non-binary,SST
280,1,1,non-binary,SST
281,1,1,non-binary,SST
282,1,1,non-binary,SST
283,1,1,non-binary,SST
284,1,1,non-binary,SST
285,1,1,non-binary,SST
286,1,1,non-binary,SST
287,1,1,non-binary,SST
288,1,1,non-binary,SST
289,1,1,non-binary,SST
290,1,1,non-binary,SST
291,1,1,non-binary,SST
292,1,1,non-binary,SST
293,1,1,non-binary,SST
294,1,1,non-binary,SST
295,1,1,non-binary,SST
296,1,1,non-binary,SST
297,1,1,non-binary,SST
298,1,1,non-binary,SST
299,1,1,non-binary,SST
300,2,0,male,SST
301,2,0,male,SST
302,2,0,male,SST
303,2,0,male,SST
304,2,0,male,SST
305,2,0,male,SST
306,2,0,male,SST
307,2,0,male,SST
308,2,0,male,SST
309,2,0,male,SST
310,2,0,male,SST
311,2,0,male,SST
312,2,0,male,SST
313,2,0,male,SST
314,2,0,male,SST
315,2,0,male,SST
316,2,0,male,SST
317,2,0,male,SST
318,2,0,male,SST
319,2,0,male,SST
320,2,0,male,SST
321,2,0,male,SST
322,2,0,male,SST
323,2,0,male,SST
324,2,0,male,SST
325,2,0,male,SST
326,2,0,male,SST
327,2,0,male,SST
328,2,0,male,SST
329,2,0,male,SST
330,2,0,male,SST
331,2,0,male,SST
332,2,0,male,SST
333,2,0,male,SST
334,2,0,male,SST
335,2,0,male,SST
336,2,0,male,SST
337,2,0,male,SST
338,2,0,male,SST
339,2,0,male,SST
340,2,0,male,SST
341,2,0,male,SST
342,2,0,male,SST
343,2,0,male,SST
344,2,0,male,SST
345,2,0,male,SST
346,2,0,male,SST
347,2,0,male,SST
348,2,0,male,SST
349,2,0,male,SST
350,2,0,female,SST
351,2,0,female,SST
352,2,0,female,SST
353,2,0,female,SST
354,2,0,female,SST
355,2,0,female,SST
356,2,0,female,SST
357,2,0,female,SST
358,2,0,female,SST
359,2,0,female,SST
360,2,0,female,SST
361,2,0,female,SST
362,2,0,female,SST
363,2,0,female,SST
364,2,0,female,SST
365,2,0,female,SST
366,2,0,female,SST
367,2,0,female,SST
368,2,0,female,SST
369,2,0,female,SST
370,2,0,female,SST
371,2,0,female,SST
372,2,0,female,SST
373,2,0,female,SST
374,2,0,female,SST
375,2,0,female,SST
376,2,0,female,SST
377,2,0,female,SST
378,2,0,female,SST
379,2,0,female,SST
380,2,0,female,SST
381,2,0,female,SST
382,2,0,female,SST
383,2,0,female,SST
384,2,0,female,SST
385,2,0,female,SST
386,2,0,female,SST
387,2,0,female,SST
388,2,0,female,SST
389,2,0,female,SST
390,2,0,female,SST
391,2,0,female,SST
392,2,0,female,SST
393,2,0,female,SST
394,2,0,female,SST
395,2,0,female,SST
396,2,0,female,SST
397,2,0,female,SST
398,2,0,female,SST
399,2,0,female,SST
400,2,0,non-binary,SST
401,2,0,non-binary,SST
402,2,0,non-binary,SST
403,2,0,non-binary,SST
404,2,0,non-binary,SST
405,2,0,non-binary,SST
406,2,0,non-binary,SST
407,2,0,non-binary,SST
408,2,0,non-binary,SST
409,2,0,non-binary,SST
410,2,0,non-binary,SST
411,2,0,non-binary,SST
412,2,0,non-binary,SST
413,2,0,non-binary,SST
414,2,0,non-binary,SST
415,2,0,non-binary,SST
416,2,0,non-binary,SST
417,2,0,non-binary,SST
418,2,0,non-binary,SST
419,2,0,non-binary,SST
420,2,0,non-binary,SST
421,2,0,non-binary,SST
422,2,0,non-binary,SST
423,2,0,non-binary,SST
424,2,0,non-binary,SST
425,2,0,non-binary,SST
426,2,0,non-binary,SST
427,2,0,non-binary,SST
428,2,0,non-binary,SST
429,2,0,non-binary,SST
430,2,0,non-binary,SST
431,2,0,non-binary,SST
432,2,0,non-binary,SST
433,2,0,non-binary,SST
434,2,0,non-binary,SST
435,2,0,non-binary,SST
436,2,0,non-binary,SST
437,2,0,non-binary,SST
438,2,0,non-binary,SST
439,2,0,non-binary,SST
440,2,0,non-binary,SST
441,2,0,non-binary,SST
442,2,0,non-binary,SST
443,2,0,non-binary,SST
444,2,0,non-binary,SST
445,2,0,non-binary,SST
446,2,0,non-binary,SST
447,2,0,non-binary,SST
448,2,0,non-binary,SST
449,2,0,non-binary,SST
450,3,0,male,SST
451,3,0,male,SST
452,3,0,male,SST
453,3,0,male,SST
454,3,0,male,SST
455,3,0,male,SST
456,3,0,male,SST
457,3,0,male,SST
458,3,0,male,SST
459,3,0,male,SST
460,3,0,male,SST
461,3,0,male,SST
462,3,0,male,SST
463,3,0,male,SST
464,3,0,male,SST
465,3,0,male,SST
466,3,0,male,SST
467,3,0,male,SST
468,3,0,male,SST
469,3,0,male,SST
470,3,0,male,SST
471,3,0,male,SST
472,3,0,male,SST
473,3,0,male,SST
474,3,0,male,SST
475,3,0,male,SST
476,3,0,male,SST
477,3,0,male,SST
478,3,0,male,SST
479,3,0,male,SST
480,3,0,male,SST
481,3,0,male,SST
482,3,0,male,SST
483,3,0,male,SST
484,3,0,male,SST
485,3,0,male,SST
486,3,0,male,SST
487,3,0,male,SST
488,3,0,male,SST
489,3,0,male,SST
490,3,0,male,SST
491,3,0,male,SST
492,3,0,male,SST
493,3,0,male,SST
494,3,0,male,SST
495,3,0,male,SST
496,3,0,male,SST
497,3,0,male,SST
498,3,0,male,SST
499,3,0,male,SST
500,3,0,female,SST
501,3,0,female,SST
502,3,0,female,SST
503,3,0,female,SST
504,3,0,female,SST
505,3,0,female,SST
506,3,0,female,SST
507,3,0,female,SST
508,3,0,female,SST
509,3,0,female,SST
510,3,0,female,SST
511,3,0,female,SST
512,3,0,female,SST
513,3,0,female,SST
514,3,0,female,SST
515,3,0,female,SST
516,3,0,female,SST
517,3,0,female,SST
518,3,0,female,SST
519,3,0,female,SST
520,3,0,female,SST
521,3,0,female,SST
522,3,0,female,SST
523,3,0,female,SST
524,3,0,female,SST
525,3,0,female,SST
526,3,0,female,SST
527,3,0,female,SST
528,3,0,female,SST
529,3,0,female,SST
530,3,0,female,SST
531,3,0,female,SST
532,3,0,female,SST
533,3,0,female,SST
534,3,0,female,SST
535,3,0,female,SST
536,3,0,female,SST
537,3,0,female,SST
538,3,0,female,SST
539,3,0,female,SST
540,3,0,female,SST
541,3,0,female,SST
542,3,0,female,SST
543,3,0,female,SST
544,3,0,female,SST
545,3,0,female,SST
546,3,0,female,SST
547,3,0,female,SST
548,3,0,female,SST
549,3,0,female,SST
550,3,0,non-binary,SST
551,3,0,non-binary,SST
552,3,0,non-binary,SST
553,3,0,non-binary,SST
554,3,0,non-binary,SST
555,3,0,non-binary,SST
556,3,0,non-binary,SST
557,3,0,non-binary,SST
558,3,0,non-binary,SST
559,3,0,non-binary,SST
560,3,0,non-binary,SST
561,3,0,non-binary,SST
562,3,0,non-binary,SST
563,3,0,non-binary,SST
564,3,0,non-binary,SST
565,3,0,non-binary,SST
566,3,0,non-binary,SST
567,3,0,non-binary,SST
568,3,0,non-binary,SST
569,3,0,non-binary,SST
570,3,0,non-binary,SST
571,3,0,non-binary,SST
572,3,0,non-binary,SST
573,3,0,non-binary,SST
574,3,0,non-binary,SST
575,3,0,non-binary,SST
576,3,0,non-binary,SST
577,3,0,non-binary,SST
578,3,0,non-binary,SST
579,3,0,non-binary,SST
580,3,0,non-binary,SST
581,3,0,non-binary,SST
582,3,0,non-binary,SST
583,3,0,non-binary,SST
584,3,0,non-binary,SST
585,3,0,non-binary,SST
586,3,0,non-binary,SST
587,3,0,non-binary,SST
588,3,0,non-binary,SST
589,3,0,non-binary,SST
590,3,0,non-binary,SST
591,3,0,non-binary,SST
592,3,0,non-binary,SST
593,3,0,non-binary,SST
594,3,0,non-binary,SST
595,3,0,non-binary,SST
596,3,0,non-binary,SST
597,3,0,non-binary,SST
598,3,0,non-binary,SST
599,3,0,non-binary,SST
600,4,1,male,SST
601,4,1,male,SST
602,4,1,male,SST
603,4,1,male,SST
604,4,1,male,SST
605,4,1,male,SST
606,4,1,male,SST
607,4,1,male,SST
608,4,1,male,SST
609,4,1,male,SST
610,4,1,male,SST
611,4,1,male,SST
612,4,1,male,SST
613,4,1,male,SST
614,4,1,male,SST
615,4,1,male,SST
616,4,1,male,SST
617,4,1,male,SST
618,4,1,male,SST
619,4,1,male,SST
620,4,1,male,SST
621,4,1,male,SST
622,4,1,male,SST
623,4,1,male,SST
624,4,1,male,SST
625,4,1,male,SST
626,4,1,male,SST
627,4,1,male,SST
628,4,1,male,SST
629,4,1,male,SST
630,4,1,male,SST
631,4,1,male,SST
632,4,1,male,SST
633,4,1,male,SST
634,4,1,male,SST
635,4,1,male,SST
636,4,1,male,SST
637,4,1,male,SST
638,4,1,male,SST
639,4,1,male,SST
640,4,1,male,SST
641,4,1,male,SST
642,4,1,male,SST
643,4,1,male,SST
644,4,1,male,SST
645,4,1,male,SST
646,4,1,male,SST
647,4,1,male,SST
648,4,1,male,SST
649,4,1,male,SST
650,4,1,female,SST
651,4,1,female,SST
652,4,1,female,SST
653,4,1,female,SST
654,4,1,female,SST
655,4,1,female,SST
656,4,1,female,SST
657,4,1,female,SST
658,4,1,female,SST
659,4,1,female,SST
660,4,1,female,SST
661,4,1,female,SST
662,4,1,female,SST
663,4,1,female,SST
664,4,1,female,SST
665,4,1,female,SST
666,4,1,female,SST
667,4,1,female,SST
668,4,1,female,SST
669,4,1,female,SST
670,4,1,female,SST
671,4,1,female,SST
672,4,1,female,SST
673,4,1,female,SST
674,4,1,female,SST
675,4,1,female,SST
676,4,1,female,SST
677,4,1,female,SST
678,4,1,female,SST
679,4,1,female,SST
680,4,1,female,SST
681,4,1,female,SST
682,4,1,female,SST
683,4,1,female,SST
684,4,1,female,SST
685,4,1,female,SST
686,4,1,female,SST
687,4,1,female,SST
688,4,1,female,SST
689,4,1,female,SST
690,4,1,female,SST
691,4,1,female,SST
692,4,1,female,SST
693,4,1,female,SST
694,4,1,female,SST
695,4,1,female,SST
696,4,1,female,SST
697,4,1,female,SST
698,4,1,female,SST
699,4,1,female,SST
700,4,1,non-binary,SST
701,4,1,non-binary,SST
702,4,1,non-binary,SST
703,4,1,non-binary,SST
704,4,1,non-binary,SST
705,4,1,non-binary,SST
706,4,1,non-binary,SST
707,4,1,non-binary,SST
708,4,1,non-binary,SST
709,4,1,non-binary,SST
710,4,1,non-binary,SST
711,4,1,non-binary,SST
712,4,1,non-binary,SST
713,4,1,non-binary,SST
714,4,1,non-binary,SST
715,4,1,non-binary,SST
716,4,1,non-binary,SST
717,4,1,non-binary,SST
718,4,1,non-binary,SST
719,4,1,non-binary,SST
720,4,1,non-binary,SST
721,4,1,non-binary,SST
722,4,1,non-binary,SST
723,4,1,non-binary,SST
724,4,1,non-binary,SST
725,4,1,non-binary,SST
726,4,1,non-binary,SST
727,4,1,non-binary,SST
728,4,1,non-binary,SST
729,4,1,non-binary,SST
730,4,1,non-binary,SST
731,4,1,non-binary,SST
732,4,1,non-binary,SST
733,4,1,non-binary,SST
734,4,1,non-binary,SST
735,4,1,non-binary,SST
736,4,1,non-binary,SST
737,4,1,non-binary,SST
738,4,1,non-binary,SST
739,4,1,non-binary,SST
740,4,1,non-binary,SST
741,4,1,non-binary,SST
742,4,1,non-binary,SST
743,4,1,non-binary,SST
744,4,1,non-binary,SST
745,4,1,non-binary,SST
746,4,1,non-binary,SST
747,4,1,non-binary,SST
748,4,1,non-binary,SST
749,4,1,non-binary,SST
750,5,1,male,SST
751,5,1,male,SST
752,5,1,male,SST
753,5,1,male,SST
754,5,1,male,SST
755,5,1,male,SST
756,5,1,male,SST
757,5,1,male,SST
758,5,1,male,SST
759,5,1,male,SST
760,5,1,male,SST
761,5,1,male,SST
762,5,1,male,SST
763,5,1,male,SST
764,5,1,male,SST
765,5,1,male,SST
766,5,1,male,SST
767,5,1,male,SST
768,5,1,male,SST
769,5,1,male,SST
770,5,1,male,SST
771,5,1,male,SST
772,5,1,male,SST
773,5,1,male,SST
774,5,1,male,SST
775,5,1,male,SST
776,5,1,male,SST
777,5,1,male,SST
778,5,1,male,SST
779,5,1,male,SST
780,5,1,male,SST
781,5,1,male,SST
782,5,1,male,SST
783,5,1,male,SST
784,5,1,male,SST
785,5,1,male,SST
786,5,1,male,SST
787,5,1,male,SST
788,5,1,male,SST
789,5,1,male,SST
790,5,1,male,SST
791,5,1,male,SST
792,5,1,male,SST
793,5,1,male,SST
794,5,1,male,SST
795,5,1,male,SST
796,5,1,male,SST
797,5,1,male,SST
798,5,1,male,SST
799,5,1,male,SST
800,5,1,female,SST
801,5,1,female,SST
802,5,1,female,SST
803,5,1,female,SST
804,5,1,female,SST
805,5,1,female,SST
806,5,1,female,SST
807,5,1,female,SST
808,5,1,female,SST
809,5,1,female,SST
810,5,1,female,SST
811,5,1,female,SST
812,5,1,female,SST
813,5,1,female,SST
814,5,1,female,SST
815,5,1,female,SST
816,5,1,female,SST
817,5,1,female,SST
818,5,1,female,SST
819,5,1,female,SST
820,5,1,female,SST
821,5,1,female,SST
822,5,1,female,SST
823,5,1,female,SST
824,5,1,female,SST
825,5,1,female,SST
826,5,1,female,SST
827,5,1,female,SST
828,5,1,female,SST
829,5,1,female,SST
830,5,1,female,SST
831,5,1,female,SST
832,5,1,female,SST
833,5,1,female,SST
834,5,1,female,SST
835,5,1,female,SST
836,5,1,female,SST
837,5,1,female,SST
838,5,1,female,SST
839,5,1,female,SST
840,5,1,female,SST
841,5,1,female,SST
842,5,1,female,SST
843,5,1,female,SST
844,5,1,female,SST
845,5,1,female,SST
846,5,1,female,SST
847,5,1,female,SST
848,5,1,female,SST
849,5,1,female,SST
850,5,1,non-binary,SST
851,5,1,non-binary,SST
852,5,1,non-binary,SST
853,5,1,non-binary,SST
854,5,1,non-binary,SST
855,5,1,non-binary,SST
856,5,1,non-binary,SST
857,5,1,non-binary,SST
858,5,1,non-binary,SST
859,5,1,non-binary,SST
860,5,1,non-binary,SST
861,5,1,non-binary,SST
862,5,1,non-binary,SST
863,5,1,non-binary,SST
864,5,1,non-binary,SST
865,5,1,non-binary,SST
866,5,1,non-binary,SST
867,5,1,non-binary,SST
868,5,1,non-binary,SST
869,5,1,non-binary,SST
870,5,1,non-binary,SST
871,5,1,non-binary,SST
872,5,1,non-binary,SST
873,5,1,non-binary,SST
874,5,1,non-binary,SST
875,5,1,non-binary,SST
876,5,1,non-binary,SST
877,5,1,non-binary,SST
878,5,1,non-binary,SST
879,5,1,non-binary,SST
880,5,1,non-binary,SST
881,5,1,non-binary,SST
882,5,1,non-binary,SST
883,5,1,non-binary,SST
884,5,1,non-binary,SST
885,5,1,non-binary,SST
886,5,1,non-binary,SST
887,5,1,non-binary,SST
888,5,1,non-binary,SST
889,5,1,non-binary,SST
890,5,1,non-binary,SST
891,5,1,non-binary,SST
892,5,1,non-binary,SST
893,5,1,non-binary,SST
894,5,1,non-binary,SST
895,5,1,non-binary,SST
896,5,1,non-binary,SST
897,5,1,non-binary,SST
898,5,1,non-binary,SST
899,5,1,non-binary,SST
900,6,0,male,SST
901,6,0,male,SST
902,6,0,male,SST
903,6,0,male,SST
904,6,0,male,SST
905,6,0,male,SST
906,6,0,male,SST
907,6,0,male,SST
908,6,0,male,SST
909,6,0,male,SST
910,6,0,male,SST
911,6,0,male,SST
912,6,0,male,SST
913,6,0,male,SST
914,6,0,male,SST
915,6,0,male,SST
916,6,0,male,SST
917,6,0,male,SST
918,6,0,male,SST
919,6,0,male,SST
920,6,0,male,SST
921,6,0,male,SST
922,6,0,male,SST
923,6,0,male,SST
924,6,0,male,SST
925,6,0,male,SST
926,6,0,male,SST
927,6,0,male,SST
928,6,0,male,SST
929,6,0,male,SST
930,6,0,male,SST
931,6,0,male,SST
932,6,0,male,SST
933,6,0,male,SST
934,6,0,male,SST
935,6,0,male,SST
936,6,0,male,SST
937,6,0,male,SST
938,6,0,male,SST
939,6,0,male,SST
940,6,0,male,SST
941,6,0,male,SST
942,6,0,male,SST
943,6,0,male,SST
944,6,0,male,SST
945,6,0,male,SST
946,6,0,male,SST
947,6,0,male,SST
948,6,0,male,SST
949,6,0,male,SST
950,6,0,female,SST
951,6,0,female,SST
952,6,0,female,SST
953,6,0,female,SST
954,6,0,female,SST
955,6,0,female,SST
956,6,0,female,SST
957,6,0,female,SST
958,6,0,female,SST
959,6,0,female,SST
960,6,0,female,SST
961,6,0,female,SST
962,6,0,female,SST
963,6,0,female,SST
964,6,0,female,SST
965,6,0,female,SST
966,6,0,female,SST
967,6,0,female,SST
968,6,0,female,SST
969,6,0,female,SST
970,6,0,female,SST
971,6,0,female,SST
972,6,0,female,SST
973,6,0,female,SST
974,6,0,female,SST
975,6,0,female,SST
976,6,0,female,SST
977,6,0,female,SST
978,6,0,female,SST
979,6,0,female,SST
980,6,0,female,SST
981,6,0,female,SST
982,6,0,female,SST
983,6,0,female,SST
984,6,0,female,SST
985,6,0,female,SST
986,6,0,female,SST
987,6,0,female,SST
988,6,0,female,SST
989,6,0,female,SST
990,6,0,female,SST
991,6,0,female,SST
992,6,0,female,SST
993,6,0,female,SST
994,6,0,female,SST
995,6,0,female,SST
996,6,0,female,SST
997,6,0,female,SST
998,6,0,female,SST
999,6,0,female,SST
1000,6,0,non-binary,SST
1001,6,0,non-binary,SST
1002,6,0,non-binary,SST
1003,6,0,non-binary,SST
1004,6,0,non-binary,SST
1005,6,0,non-binary,SST
1006,6,0,non-binary,SST
1007,6,0,non-binary,SST
1008,6,0,non-binary,SST
1009,6,0,non-binary,SST
1010,6,0,non-binary,SST
1011,6,0,non-binary,SST
1012,6,0,non-binary,SST
1013,6,0,non-binary,SST
1014,6,0,non-binary,SST
1015,6,0,non-binary,SST
1016,6,0,non-binary,SST
1017,6,0,non-binary,SST
1018,6,0,non-binary,SST
1019,6,0,non-binary,SST
1020,6,0,non-binary,SST
1021,6,0,non-binary,SST
1022,6,0,non-binary,SST
1023,6,0,non-binary,SST
1024,6,0,non-binary,SST
1025,6,0,non-binary,SST
1026,6,0,non-binary,SST
1027,6,0,non-binary,SST
1028,6,0,non-binary,SST
1029,6,0,non-binary,SST
1030,6,0,non-binary,SST
1031,6,0,non-binary,SST
1032,6,0,non-binary,SST
1033,6,0,non-binary,SST
1034,6,0,non-binary,SST
1035,6,0,non-binary,SST
1036,6,0,non-binary,SST
1037,6,0,non-binary,SST
1038,6,0,non-binary,SST
1039,6,0,non-binary,SST
1040,6,0,non-binary,SST
1041,6,0,non-binary,SST
1042,6,0,non-binary,SST
1043,6,0,non-binary,SST
1044,6,0,non-binary,SST
1045,6,0,non-binary,SST
1046,6,0,non-binary,SST
1047,6,0,non-binary,SST
1048,6,0,non-binary,SST
1049,6,0,non-binary,SST
1050,7,1,male,SST
1051,7,1,male,SST
1052,7,1,male,SST
1053,7,1,male,SST
1054,7,1,male,SST
1055,7,1,male,SST
1056,7,1,male,SST
1057,7,1,male,SST
1058,7,1,male,SST
1059,7,1,male,SST
1060,7,1,male,SST
1061,7,1,male,SST
1062,7,1,male,SST
1063,7,1,male,SST
1064,7,1,male,SST
1065,7,1,male,SST
1066,7,1,male,SST
1067,7,1,male,SST
1068,7,1,male,SST
1069,7,1,male,SST
1070,7,1,male,SST
1071,7,1,male,SST
1072,7,1,male,SST
1073,7,1,male,SST
1074,7,1,male,SST
1075,7,1,male,SST
1076,7,1,male,SST
1077,7,1,male,SST
1078,7,1,male,SST
1079,7,1,male,SST
1080,7,1,male,SST
1081,7,1,male,SST
1082,7,1,male,SST
1083,7,1,male,SST
1084,7,1,male,SST
1085,7,1,male,SST
1086,7,1,male,SST
1087,7,1,male,SST
1088,7,1,male,SST
1089,7,1,male,SST
1090,7,1,male,SST
1091,7,1,male,SST
1092,7,1,male,SST
1093,7,1,male,SST
1094,7,1,male,SST
1095,7,1,male,SST
1096,7,1,male,SST
1097,7,1,male,SST
1098,7,1,male,SST
1099,7,1,male,SST
1100,7,1,female,SST
1101,7,1,female,SST
1102,7,1,female,SST
1103,7,1,female,SST
1104,7,1,female,SST
1105,7,1,female,SST
1106,7,1,female,SST
1107,7,1,female,SST
1108,7,1,female,SST
1109,7,1,female,SST
1110,7,1,female,SST
1111,7,1,female,SST
1112,7,1,female,SST
1113,7,1,female,SST
1114,7,1,female,SST
1115,7,1,female,SST
1116,7,1,female,SST
1117,7,1,female,SST
1118,7,1,female,SST
1119,7,1,female,SST
1120,7,1,female,SST
1121,7,1,female,SST
1122,7,1,female,SST
1123,7,1,female,SST
1124,7,1,female,SST
1125,7,1,female,SST
1126,7,1,female,SST
1127,7,1,female,SST
1128,7,1,female,SST
1129,7,1,female,SST
1130,7,1,female,SST
1131,7,1,female,SST
1132,7,1,female,SST
1133,7,1,female,SST
1134,7,1,female,SST
1135,7,1,female,SST
1136,7,1,female,SST
1137,7,1,female,SST
1138,7,1,female,SST
1139,7,1,female,SST
1140,7,1,female,SST
1141,7,1,female,SST
1142,7,1,female,SST
1143,7,1,female,SST
1144,7,1,female,SST
1145,7,1,female,SST
1146,7,1,female,SST
1147,7,1,female,SST
1148,7,1,female,SST
1149,7,1,female,SST
1150,7,1,non-binary,SST
1151,7,1,non-binary,SST
1152,7,1,non-binary,SST
1153,7,1,non-binary,SST
1154,7,1,non-binary,SST
1155,7,1,non-binary,SST
1156,7,1,non-binary,SST
